product_name,brand_slug,category_slug,subcategory,gender,store_slug,price,original_price,availability,product_url,image_url
Asos Relaxed Midi Dress,asos,clothing,Jackets,unisex,asos-store,2025,2700,IN STOCK,https://www.asos.com/p/asos-12-relaxed-midi-dress,https://picsum.photos/seed/asos-12-relaxed-midi-dress/600/600
Asos Slim Fit Blazer,asos,clothing,Jeans,women,asos-store,2590,3700,LOW STOCK,https://www.asos.com/p/asos-13-slim-fit-blazer,https://picsum.photos/seed/asos-13-slim-fit-blazer/600/600
Asos Oversized Shirt Dress,asos,clothing,Shirts,men,asos-store,2590,3700,IN STOCK,https://www.asos.com/p/asos-14-oversized-shirt-dress,https://picsum.photos/seed/asos-14-oversized-shirt-dress/600/600
Asos Tailored Denim Jacket,asos,clothing,Sweaters,unisex,asos-store,4000,8000,IN STOCK,https://www.asos.com/p/asos-15-tailored-denim-jacket,https://picsum.photos/seed/asos-15-tailored-denim-jacket/600/600
Asos Classic Knit Sweater,asos,clothing,Dresses,women,asos-store,4505,5300,LOW STOCK,https://www.asos.com/p/asos-16-classic-knit-sweater,https://picsum.photos/seed/asos-16-classic-knit-sweater/600/600
Asos Relaxed Trench Coat,asos,clothing,Jackets,men,asos-store,3220,4600,IN STOCK,https://www.asos.com/p/asos-17-relaxed-trench-coat,https://picsum.photos/seed/asos-17-relaxed-trench-coat/600/600
Asos Slim Fit Midi Dress,asos,clothing,Jeans,unisex,asos-store,2450,3500,IN STOCK,https://www.asos.com/p/asos-18-slim-fit-midi-dress,https://picsum.photos/seed/asos-18-slim-fit-midi-dress/600/600
Asos Oversized Blazer,asos,clothing,Shirts,women,asos-store,4640,5800,IN STOCK,https://www.asos.com/p/asos-19-oversized-blazer,https://picsum.photos/seed/asos-19-oversized-blazer/600/600
Asos Tailored Shirt Dress,asos,clothing,Sweaters,men,asos-store,1800,2400,IN STOCK,https://www.asos.com/p/asos-20-tailored-shirt-dress,https://picsum.photos/seed/asos-20-tailored-shirt-dress/600/600
Shein Classic Blazer,shein,clothing,Dresses,women,shein-store,720,900,IN STOCK,https://www.shein.com/p/shein-1-classic-blazer,https://picsum.photos/seed/shein-1-classic-blazer/600/600
Shein Relaxed Shirt Dress,shein,clothing,Jackets,men,shein-store,660,1100,OUT OF STOCK,https://www.shein.com/p/shein-2-relaxed-shirt-dress,https://picsum.photos/seed/shein-2-relaxed-shirt-dress/600/600
Shein Slim Fit Denim Jacket,shein,clothing,Jeans,unisex,shein-store,2805,3300,IN STOCK,https://www.shein.com/p/shein-3-slim-fit-denim-jacket,https://picsum.photos/seed/shein-3-slim-fit-denim-jacket/600/600
Shein Oversized Knit Sweater,shein,clothing,Shirts,women,shein-store,850,1000,IN STOCK,https://www.shein.com/p/shein-4-oversized-knit-sweater,https://picsum.photos/seed/shein-4-oversized-knit-sweater/600/600
Shein Tailored Trench Coat,shein,clothing,Sweaters,men,shein-store,2890,3400,IN STOCK,https://www.shein.com/p/shein-5-tailored-trench-coat,https://picsum.photos/seed/shein-5-tailored-trench-coat/600/600
Shein Classic Midi Dress,shein,clothing,Dresses,unisex,shein-store,1680,2800,IN STOCK,https://www.shein.com/p/shein-6-classic-midi-dress,https://picsum.photos/seed/shein-6-classic-midi-dress/600/600
Shein Relaxed Blazer,shein,clothing,Jackets,women,shein-store,2080,2600,LOW STOCK,https://www.shein.com/p/shein-7-relaxed-blazer,https://picsum.photos/seed/shein-7-relaxed-blazer/600/600
Shein Slim Fit Shirt Dress,shein,clothing,Jeans,men,shein-store,1925,3500,IN STOCK,https://www.shein.com/p/shein-8-slim-fit-shirt-dress,https://picsum.photos/seed/shein-8-slim-fit-shirt-dress/600/600
Shein Oversized Denim Jacket,shein,clothing,Shirts,unisex,shein-store,840,1200,IN STOCK,https://www.shein.com/p/shein-9-oversized-denim-jacket,https://picsum.photos/seed/shein-9-oversized-denim-jacket/600/600
Shein Tailored Knit Sweater,shein,clothing,Sweaters,women,shein-store,400,500,LOW STOCK,https://www.shein.com/p/shein-10-tailored-knit-sweater,https://picsum.photos/seed/shein-10-tailored-knit-sweater/600/600
Shein Classic Trench Coat,shein,clothing,Dresses,men,shein-store,1950,3000,IN STOCK,https://www.shein.com/p/shein-11-classic-trench-coat,https://picsum.photos/seed/shein-11-classic-trench-coat/600/600
Shein Relaxed Midi Dress,shein,clothing,Jackets,unisex,shein-store,720,900,IN STOCK,https://www.shein.com/p/shein-12-relaxed-midi-dress,https://picsum.photos/seed/shein-12-relaxed-midi-dress/600/600
Shein Slim Fit Blazer,shein,clothing,Jeans,women,shein-store,2100,3000,IN STOCK,https://www.shein.com/p/shein-13-slim-fit-blazer,https://picsum.photos/seed/shein-13-slim-fit-blazer/600/600
Shein Oversized Shirt Dress,shein,clothing,Shirts,men,shein-store,990,1800,IN STOCK,https://www.shein.com/p/shein-14-oversized-shirt-dress,https://picsum.photos/seed/shein-14-oversized-shirt-dress/600/600
Shein Tailored Denim Jacket,shein,clothing,Sweaters,unisex,shein-store,1170,1800,LOW STOCK,https://www.shein.com/p/shein-15-tailored-denim-jacket,https://picsum.photos/seed/shein-15-tailored-denim-jacket/600/600
Shein Classic Knit Sweater,shein,clothing,Dresses,women,shein-store,360,600,LOW STOCK,https://www.shein.com/p/shein-16-classic-knit-sweater,https://picsum.photos/seed/shein-16-classic-knit-sweater/600/600
Shein Relaxed Trench Coat,shein,clothing,Jackets,men,shein-store,1450,2900,LOW STOCK,https://www.shein.com/p/shein-17-relaxed-trench-coat,https://picsum.photos/seed/shein-17-relaxed-trench-coat/600/600
Shein Slim Fit Midi Dress,shein,clothing,Jeans,unisex,shein-store,2465,2900,IN STOCK,https://www.shein.com/p/shein-18-slim-fit-midi-dress,https://picsum.photos/seed/shein-18-slim-fit-midi-dress/600/600
Shein Oversized Blazer,shein,clothing,Shirts,women,shein-store,275,500,IN STOCK,https://www.shein.com/p/shein-19-oversized-blazer,https://picsum.photos/seed/shein-19-oversized-blazer/600/600
Shein Tailored Shirt Dress,shein,clothing,Sweaters,men,shein-store,480,800,IN STOCK,https://www.shein.com/p/shein-20-tailored-shirt-dress,https://picsum.photos/seed/shein-20-tailored-shirt-dress/600/600
Boohooman Slim Fit Denim Jeans,boohooman,mens-clothing,Shirts,men,boohooman-store,420,600,IN STOCK,https://www.boohooman.com/p/boohooman-1-slim-fit-denim-jeans,https://picsum.photos/seed/boohooman-1-slim-fit-denim-jeans/600/600
Boohooman Classic Oxford Shirt,boohooman,mens-clothing,Jeans,men,boohooman-store,520,800,IN STOCK,https://www.boohooman.com/p/boohooman-2-classic-oxford-shirt,https://picsum.photos/seed/boohooman-2-classic-oxford-shirt/600/600
Boohooman Relaxed Chino Trousers,boohooman,mens-clothing,Jackets,men,boohooman-store,280,400,IN STOCK,https://www.boohooman.com/p/boohooman-3-relaxed-chino-trousers,https://picsum.photos/seed/boohooman-3-relaxed-chino-trousers/600/600
Boohooman Tailored Bomber Jacket,boohooman,mens-clothing,Chinos,men,boohooman-store,2975,3500,IN STOCK,https://www.boohooman.com/p/boohooman-4-tailored-bomber-jacket,https://picsum.photos/seed/boohooman-4-tailored-bomber-jacket/600/600
Boohooman Slim Fit Denim Jeans,boohooman,mens-clothing,Shirts,men,boohooman-store,1920,2400,IN STOCK,https://www.boohooman.com/p/boohooman-5-slim-fit-denim-jeans,https://picsum.photos/seed/boohooman-5-slim-fit-denim-jeans/600/600
Boohooman Classic Oxford Shirt,boohooman,mens-clothing,Jeans,men,boohooman-store,600,1200,IN STOCK,https://www.boohooman.com/p/boohooman-6-classic-oxford-shirt,https://picsum.photos/seed/boohooman-6-classic-oxford-shirt/600/600
Boohooman Relaxed Chino Trousers,boohooman,mens-clothing,Jackets,men,boohooman-store,1625,2500,IN STOCK,https://www.boohooman.com/p/boohooman-7-relaxed-chino-trousers,https://picsum.photos/seed/boohooman-7-relaxed-chino-trousers/600/600
Boohooman Tailored Bomber Jacket,boohooman,mens-clothing,Chinos,men,boohooman-store,650,1000,LOW STOCK,https://www.boohooman.com/p/boohooman-8-tailored-bomber-jacket,https://picsum.photos/seed/boohooman-8-tailored-bomber-jacket/600/600
Boohooman Slim Fit Denim Jeans,boohooman,mens-clothing,Shirts,men,boohooman-store,2310,3300,IN STOCK,https://www.boohooman.com/p/boohooman-9-slim-fit-denim-jeans,https://picsum.photos/seed/boohooman-9-slim-fit-denim-jeans/600/600
Boohooman Classic Oxford Shirt,boohooman,mens-clothing,Jeans,men,boohooman-store,640,800,IN STOCK,https://www.boohooman.com/p/boohooman-10-classic-oxford-shirt,https://picsum.photos/seed/boohooman-10-classic-oxford-shirt/600/600
Boohooman Relaxed Chino Trousers,boohooman,mens-clothing,Jackets,men,boohooman-store,2640,3300,IN STOCK,https://www.boohooman.com/p/boohooman-11-relaxed-chino-trousers,https://picsum.photos/seed/boohooman-11-relaxed-chino-trousers/600/600
Boohooman Tailored Bomber Jacket,boohooman,mens-clothing,Chinos,men,boohooman-store,1520,1900,IN STOCK,https://www.boohooman.com/p/boohooman-12-tailored-bomber-jacket,https://picsum.photos/seed/boohooman-12-tailored-bomber-jacket/600/600
Boohooman Slim Fit Denim Jeans,boohooman,mens-clothing,Shirts,men,boohooman-store,1600,2000,IN STOCK,https://www.boohooman.com/p/boohooman-13-slim-fit-denim-jeans,https://picsum.photos/seed/boohooman-13-slim-fit-denim-jeans/600/600
Boohooman Classic Oxford Shirt,boohooman,mens-clothing,Jeans,men,boohooman-store,2550,3000,IN STOCK,https://www.boohooman.com/p/boohooman-14-classic-oxford-shirt,https://picsum.photos/seed/boohooman-14-classic-oxford-shirt/600/600
Boohooman Relaxed Chino Trousers,boohooman,mens-clothing,Jackets,men,boohooman-store,1040,1600,IN STOCK,https://www.boohooman.com/p/boohooman-15-relaxed-chino-trousers,https://picsum.photos/seed/boohooman-15-relaxed-chino-trousers/600/600
Boohooman Tailored Bomber Jacket,boohooman,mens-clothing,Chinos,men,boohooman-store,1950,2600,IN STOCK,https://www.boohooman.com/p/boohooman-16-tailored-bomber-jacket,https://picsum.photos/seed/boohooman-16-tailored-bomber-jacket/600/600
Boohooman Slim Fit Denim Jeans,boohooman,mens-clothing,Shirts,men,boohooman-store,2100,3000,LOW STOCK,https://www.boohooman.com/p/boohooman-17-slim-fit-denim-jeans,https://picsum.photos/seed/boohooman-17-slim-fit-denim-jeans/600/600
Boohooman Classic Oxford Shirt,boohooman,mens-clothing,Jeans,men,boohooman-store,765,900,IN STOCK,https://www.boohooman.com/p/boohooman-18-classic-oxford-shirt,https://picsum.photos/seed/boohooman-18-classic-oxford-shirt/600/600
Boohooman Relaxed Chino Trousers,boohooman,mens-clothing,Jackets,men,boohooman-store,1275,1700,LOW STOCK,https://www.boohooman.com/p/boohooman-19-relaxed-chino-trousers,https://picsum.photos/seed/boohooman-19-relaxed-chino-trousers/600/600
Boohooman Tailored Bomber Jacket,boohooman,mens-clothing,Chinos,men,boohooman-store,1320,2200,IN STOCK,https://www.boohooman.com/p/boohooman-20-tailored-bomber-jacket,https://picsum.photos/seed/boohooman-20-tailored-bomber-jacket/600/600
Prettylittlething Classic Blazer,prettylittlething,clothing,Dresses,women,prettylittlething-store,1430,2200,IN STOCK,https://www.prettylittlething.com/p/prettylittlething-1-classic-blazer,https://picsum.photos/seed/prettylittlething-1-classic-blazer/600/600
Prettylittlething Relaxed Shirt Dress,prettylittlething,clothing,Jackets,men,prettylittlething-store,540,900,IN STOCK,https://www.prettylittlething.com/p/prettylittlething-2-relaxed-shirt-dress,https://picsum.photos/seed/prettylittlething-2-relaxed-shirt-dress/600/600
Prettylittlething Slim Fit Denim Jacket,prettylittlething,clothing,Jeans,unisex,prettylittlething-store,2310,3300,IN STOCK,https://www.prettylittlething.com/p/prettylittlething-3-slim-fit-denim-jacket,https://picsum.photos/seed/prettylittlething-3-slim-fit-denim-jacket/600/600
Prettylittlething Oversized Knit Sweater,prettylittlething,clothing,Shirts,women,prettylittlething-store,975,1500,IN STOCK,https://www.prettylittlething.com/p/prettylittlething-4-oversized-knit-sweater,https://picsum.photos/seed/prettylittlething-4-oversized-knit-sweater/600/600
Prettylittlething Tailored Trench Coat,prettylittlething,clothing,Sweaters,men,prettylittlething-store,2175,2900,IN STOCK,https://www.prettylittlething.com/p/prettylittlething-5-tailored-trench-coat,https://picsum.photos/seed/prettylittlething-5-tailored-trench-coat/600/600
Prettylittlething Classic Midi Dress,prettylittlething,clothing,Dresses,unisex,prettylittlething-store,840,1400,IN STOCK,https://www.prettylittlething.com/p/prettylittlething-6-classic-midi-dress,https://picsum.photos/seed/prettylittlething-6-classic-midi-dress/600/600
Prettylittlething Relaxed Blazer,prettylittlething,clothing,Jackets,women,prettylittlething-store,1350,1800,IN STOCK,https://www.prettylittlething.com/p/prettylittlething-7-relaxed-blazer,https://picsum.photos/seed/prettylittlething-7-relaxed-blazer/600/600
Prettylittlething Slim Fit Shirt Dress,prettylittlething,clothing,Jeans,men,prettylittlething-store,780,1200,OUT OF STOCK,https://www.prettylittlething.com/p/prettylittlething-8-slim-fit-shirt-dress,https://picsum.photos/seed/prettylittlething-8-slim-fit-shirt-dress/600/600
Prettylittlething Oversized Denim Jacket,prettylittlething,clothing,Shirts,unisex,prettylittlething-store,2720,3400,IN STOCK,https://www.prettylittlething.com/p/prettylittlething-9-oversized-denim-jacket,https://picsum.photos/seed/prettylittlething-9-oversized-denim-jacket/600/600
Prettylittlething Tailored Knit Sweater,prettylittlething,clothing,Sweaters,women,prettylittlething-store,2480,3100,IN STOCK,https://www.prettylittlething.com/p/prettylittlething-10-tailored-knit-sweater,https://picsum.photos/seed/prettylittlething-10-tailored-knit-sweater/600/600
Prettylittlething Classic Trench Coat,prettylittlething,clothing,Dresses,men,prettylittlething-store,750,1000,IN STOCK,https://www.prettylittlething.com/p/prettylittlething-11-classic-trench-coat,https://picsum.photos/seed/prettylittlething-11-classic-trench-coat/600/600
Prettylittlething Relaxed Midi Dress,prettylittlething,clothing,Jackets,unisex,prettylittlething-store,2210,3400,IN STOCK,https://www.prettylittlething.com/p/prettylittlething-12-relaxed-midi-dress,https://picsum.photos/seed/prettylittlething-12-relaxed-midi-dress/600/600
Prettylittlething Slim Fit Blazer,prettylittlething,clothing,Jeans,women,prettylittlething-store,960,1200,IN STOCK,https://www.prettylittlething.com/p/prettylittlething-13-slim-fit-blazer,https://picsum.photos/seed/prettylittlething-13-slim-fit-blazer/600/600
Prettylittlething Oversized Shirt Dress,prettylittlething,clothing,Shirts,men,prettylittlething-store,520,800,IN STOCK,https://www.prettylittlething.com/p/prettylittlething-14-oversized-shirt-dress,https://picsum.photos/seed/prettylittlething-14-oversized-shirt-dress/600/600
Prettylittlething Tailored Denim Jacket,prettylittlething,clothing,Sweaters,unisex,prettylittlething-store,1000,2000,IN STOCK,https://www.prettylittlething.com/p/prettylittlething-15-tailored-denim-jacket,https://picsum.photos/seed/prettylittlething-15-tailored-denim-jacket/600/600
Prettylittlething Classic Knit Sweater,prettylittlething,clothing,Dresses,women,prettylittlething-store,1100,2000,IN STOCK,https://www.prettylittlething.com/p/prettylittlething-16-classic-knit-sweater,https://picsum.photos/seed/prettylittlething-16-classic-knit-sweater/600/600
Prettylittlething Relaxed Trench Coat,prettylittlething,clothing,Jackets,men,prettylittlething-store,1560,2400,IN STOCK,https://www.prettylittlething.com/p/prettylittlething-17-relaxed-trench-coat,https://picsum.photos/seed/prettylittlething-17-relaxed-trench-coat/600/600
Prettylittlething Slim Fit Midi Dress,prettylittlething,clothing,Jeans,unisex,prettylittlething-store,650,1000,IN STOCK,https://www.prettylittlething.com/p/prettylittlething-18-slim-fit-midi-dress,https://picsum.photos/seed/prettylittlething-18-slim-fit-midi-dress/600/600
Prettylittlething Oversized Blazer,prettylittlething,clothing,Shirts,women,prettylittlething-store,1785,2100,IN STOCK,https://www.prettylittlething.com/p/prettylittlething-19-oversized-blazer,https://picsum.photos/seed/prettylittlething-19-oversized-blazer/600/600
Prettylittlething Tailored Shirt Dress,prettylittlething,clothing,Sweaters,men,prettylittlething-store,1210,2200,LOW STOCK,https://www.prettylittlething.com/p/prettylittlething-20-tailored-shirt-dress,https://picsum.photos/seed/prettylittlething-20-tailored-shirt-dress/600/600
Forever 21 Classic Blazer,forever-21,clothing,Dresses,women,forever-21-store,2170,3100,IN STOCK,https://www.forever21.com/p/forever-21-1-classic-blazer,https://picsum.photos/seed/forever-21-1-classic-blazer/600/600
Forever 21 Relaxed Shirt Dress,forever-21,clothing,Jackets,men,forever-21-store,2400,3000,IN STOCK,https://www.forever21.com/p/forever-21-2-relaxed-shirt-dress,https://picsum.photos/seed/forever-21-2-relaxed-shirt-dress/600/600
Forever 21 Slim Fit Denim Jacket,forever-21,clothing,Jeans,unisex,forever-21-store,1105,1700,IN STOCK,https://www.forever21.com/p/forever-21-3-slim-fit-denim-jacket,https://picsum.photos/seed/forever-21-3-slim-fit-denim-jacket/600/600
Forever 21 Oversized Knit Sweater,forever-21,clothing,Shirts,women,forever-21-store,440,800,IN STOCK,https://www.forever21.com/p/forever-21-4-oversized-knit-sweater,https://picsum.photos/seed/forever-21-4-oversized-knit-sweater/600/600
Forever 21 Tailored Trench Coat,forever-21,clothing,Sweaters,men,forever-21-store,1500,2000,IN STOCK,https://www.forever21.com/p/forever-21-5-tailored-trench-coat,https://picsum.photos/seed/forever-21-5-tailored-trench-coat/600/600
Forever 21 Classic Midi Dress,forever-21,clothing,Dresses,unisex,forever-21-store,1050,2100,IN STOCK,https://www.forever21.com/p/forever-21-6-classic-midi-dress,https://picsum.photos/seed/forever-21-6-classic-midi-dress/600/600
Forever 21 Relaxed Blazer,forever-21,clothing,Jackets,women,forever-21-store,1595,2900,IN STOCK,https://www.forever21.com/p/forever-21-7-relaxed-blazer,https://picsum.photos/seed/forever-21-7-relaxed-blazer/600/600
Forever 21 Slim Fit Shirt Dress,forever-21,clothing,Jeans,men,forever-21-store,2325,3100,LOW STOCK,https://www.forever21.com/p/forever-21-8-slim-fit-shirt-dress,https://picsum.photos/seed/forever-21-8-slim-fit-shirt-dress/600/600
Forever 21 Oversized Denim Jacket,forever-21,clothing,Shirts,unisex,forever-21-store,1445,1700,IN STOCK,https://www.forever21.com/p/forever-21-9-oversized-denim-jacket,https://picsum.photos/seed/forever-21-9-oversized-denim-jacket/600/600
Forever 21 Tailored Knit Sweater,forever-21,clothing,Sweaters,women,forever-21-store,1920,2400,IN STOCK,https://www.forever21.com/p/forever-21-10-tailored-knit-sweater,https://picsum.photos/seed/forever-21-10-tailored-knit-sweater/600/600
Forever 21 Classic Trench Coat,forever-21,clothing,Dresses,men,forever-21-store,1819,2600,IN STOCK,https://www.forever21.com/p/forever-21-11-classic-trench-coat,https://picsum.photos/seed/forever-21-11-classic-trench-coat/600/600
