id,slug,product_name,brand_slug,category_slug,subcategory,gender,description,colors,sizes,tags,rating,reviews,views,new_in,image_url,store_slug,price_usd,original_price_usd,availability,product_url
PI-0011,adidas-hyperboost-ephr-shoes,Hyperboost Ephr Shoes,adidas,shoes,Originals,unisex,"Adidas Hyperboost Ephr Shoes — originals tracked across 2 stores. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,shoes; originals,4.3,135,1460,false,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/a27dcb4f37c7430288b48a84cd5d99a8_9366/hyperboost-ephr-shoes.jpg",adidas-store,170,170,IN STOCK,https://www.adidas.com/us/hyperboost-ephr-shoes/LA6211.html
PI-0012,adidas-hyperboost-ephr-lt-shoes,Hyperboost Ephr Lt Shoes,adidas,shoes,Originals,unisex,"Adidas Hyperboost Ephr Lt Shoes — originals tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,shoes; originals,4.8,154,6265,false,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/ab37c6e90db747f6b3f5947002e8b109_9366/hyperboost-ephr-lt-shoes.jpg",adidas-store,150,150,IN STOCK,https://www.adidas.com/us/hyperboost-ephr-lt-shoes/KZ8509.html
PI-0001,nike-nike-air-force-1-07,Nike Air Force 1 '07,nike,mens-shoes,Men's Shoes,men,"Nike Nike Air Force 1 '07 — men's shoes tracked across 5 stores. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,shoes; men-s-shoes,4.6,106,6983,false,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a42a5d53-2f99-4e78-a081-9d07a2d0774a/AIR+FORCE+1+%2707.png",nike-store,115,115,IN STOCK,https://www.nike.com/t/air-force-1-07-mens-shoes-jBrhbr/CT2302-100
PI-0001,nike-nike-air-force-1-07,Nike Air Force 1 '07,nike,mens-shoes,Men's Shoes,men,"Nike Nike Air Force 1 '07 — men's shoes tracked across 5 stores. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,shoes; men-s-shoes,4.6,106,6983,false,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a42a5d53-2f99-4e78-a081-9d07a2d0774a/AIR+FORCE+1+%2707.png",nike-store,115,115,IN STOCK,https://www.nike.com/t/air-force-1-07-mens-shoes-jBrhbr/CW2288-111
PI-0001,nike-nike-air-force-1-07,Nike Air Force 1 '07,nike,mens-shoes,Men's Shoes,men,"Nike Nike Air Force 1 '07 — men's shoes tracked across 5 stores. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,shoes; men-s-shoes,4.6,106,6983,false,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a42a5d53-2f99-4e78-a081-9d07a2d0774a/AIR+FORCE+1+%2707.png",nike-store,115,115,IN STOCK,https://www.nike.com/t/air-force-1-07-mens-shoes-jBrhbr/CW2288-001
PI-0001,nike-nike-air-force-1-07,Nike Air Force 1 '07,nike,mens-shoes,Men's Shoes,men,"Nike Nike Air Force 1 '07 — men's shoes tracked across 5 stores. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,shoes; men-s-shoes,4.6,106,6983,false,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a42a5d53-2f99-4e78-a081-9d07a2d0774a/AIR+FORCE+1+%2707.png",nike-store,115,115,IN STOCK,https://www.nike.com/t/air-force-1-07-womens-shoes-b19lqD/DD8959-100
PI-0001,nike-nike-air-force-1-07,Nike Air Force 1 '07,nike,mens-shoes,Men's Shoes,men,"Nike Nike Air Force 1 '07 — men's shoes tracked across 5 stores. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,shoes; men-s-shoes,4.6,106,6983,false,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a42a5d53-2f99-4e78-a081-9d07a2d0774a/AIR+FORCE+1+%2707.png",nike-store,115,115,IN STOCK,https://www.nike.com/t/air-force-1-07-womens-shoes-b19lqD/DD8959-001
PI-0002,nike-nike-zoom-vomero-5,Nike Zoom Vomero 5,nike,shoes,Women's Shoes,unisex,"Nike Nike Zoom Vomero 5 — women's shoes tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,shoes; women-s-shoes,4.1,87,300,false,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/525c15c8-ff31-4a90-b77f-259e4fecbc96/W+NIKE+ZOOM+VOMERO+5.png",nike-store,170,170,IN STOCK,https://www.nike.com/t/zoom-vomero-5-womens-shoes-KludgkH7/FD0884-025
PI-0003,jordan-air-jordan-3-retro-true-blue,"Air Jordan 3 Retro ""True Blue""",jordan,shoes,Men's Shoes,unisex,"Jordan Air Jordan 3 Retro ""True Blue"" — men's shoes tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",Blue,,shoes; men-s-shoes,3.6,68,1025,false,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/88e1020e-4f52-4000-b44c-b421c73b9db1/AIR+JORDAN+3+RETRO+OG.png",nike-store,230,230,IN STOCK,https://www.nike.com/t/air-jordan-3-retro-true-blue-mens-shoes-1ViayvSi/IF4396-104
PI-0004,jordan-air-jordan-3-world-s-best,"Air Jordan 3 ""World's Best""",jordan,shoes,Men's Shoes,unisex,"Jordan Air Jordan 3 ""World's Best"" — men's shoes tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,shoes; men-s-shoes,4.5,49,466,false,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/31313d8b-c313-4270-91d8-f03d8078f960/AIR+JORDAN+3+RETRO+OG.png",nike-store,215,215,IN STOCK,https://www.nike.com/t/air-jordan-3-worlds-best-mens-shoes-1ViayvSi/IF4396-103
PI-0005,nike-nike-p-6000,Nike P-6000,nike,mens-shoes,Shoes,men,"Nike Nike P-6000 — shoes tracked across 9 stores. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,shoes; shoes,4,230,5341,false,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/mcdrf7uxgwnem8l0sv0q/NIKE+P-6000.png",nike-store,125,125,IN STOCK,https://www.nike.com/t/p-6000-shoes-XkgpKW/CN0149-001
PI-0005,nike-nike-p-6000,Nike P-6000,nike,mens-shoes,Shoes,men,"Nike Nike P-6000 — shoes tracked across 9 stores. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,shoes; shoes,4,230,5341,false,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/mcdrf7uxgwnem8l0sv0q/NIKE+P-6000.png",nike-store,115,115,IN STOCK,https://www.nike.com/t/p-6000-shoes-XkgpKW/CD6404-002
PI-0005,nike-nike-p-6000,Nike P-6000,nike,mens-shoes,Shoes,men,"Nike Nike P-6000 — shoes tracked across 9 stores. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,shoes; shoes,4,230,5341,false,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/mcdrf7uxgwnem8l0sv0q/NIKE+P-6000.png",nike-store,68.98,115,IN STOCK,https://www.nike.com/t/p-6000-mens-shoes-XkgpKW/IR1477-010
PI-0005,nike-nike-p-6000,Nike P-6000,nike,mens-shoes,Shoes,men,"Nike Nike P-6000 — shoes tracked across 9 stores. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,shoes; shoes,4,230,5341,false,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/mcdrf7uxgwnem8l0sv0q/NIKE+P-6000.png",nike-store,90.98,115,IN STOCK,https://www.nike.com/t/p-6000-mens-shoes-XkgpKW/IR5279-002
PI-0005,nike-nike-p-6000,Nike P-6000,nike,mens-shoes,Shoes,men,"Nike Nike P-6000 — shoes tracked across 9 stores. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,shoes; shoes,4,230,5341,false,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/mcdrf7uxgwnem8l0sv0q/NIKE+P-6000.png",nike-store,115,115,IN STOCK,https://www.nike.com/t/p-6000-mens-shoes-XkgpKW/IV6029-030
PI-0005,nike-nike-p-6000,Nike P-6000,nike,mens-shoes,Shoes,men,"Nike Nike P-6000 — shoes tracked across 9 stores. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,shoes; shoes,4,230,5341,false,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/mcdrf7uxgwnem8l0sv0q/NIKE+P-6000.png",nike-store,125,125,IN STOCK,https://www.nike.com/t/p-6000-mens-shoes-XkgpKW/IH8042-002
PI-0005,nike-nike-p-6000,Nike P-6000,nike,mens-shoes,Shoes,men,"Nike Nike P-6000 — shoes tracked across 9 stores. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,shoes; shoes,4,230,5341,false,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/mcdrf7uxgwnem8l0sv0q/NIKE+P-6000.png",nike-store,115,115,IN STOCK,https://www.nike.com/t/p-6000-mens-shoes-XkgpKW/IR5279-001
PI-0005,nike-nike-p-6000,Nike P-6000,nike,mens-shoes,Shoes,men,"Nike Nike P-6000 — shoes tracked across 9 stores. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,shoes; shoes,4,230,5341,false,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/mcdrf7uxgwnem8l0sv0q/NIKE+P-6000.png",nike-store,115,115,IN STOCK,https://www.nike.com/t/p-6000-mens-shoes-XkgpKW/IR5279-003
PI-0005,nike-nike-p-6000,Nike P-6000,nike,mens-shoes,Shoes,men,"Nike Nike P-6000 — shoes tracked across 9 stores. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,shoes; shoes,4,230,5341,false,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/mcdrf7uxgwnem8l0sv0q/NIKE+P-6000.png",nike-store,115,115,IN STOCK,https://www.nike.com/t/p-6000-shoes-XkgpKW/CD6404-108
PI-0006,nike-nike-p-6000-fade,Nike P-6000 Fade,nike,shoes,Men's Shoes,unisex,"Nike Nike P-6000 Fade — men's shoes tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,shoes; men-s-shoes,4.9,211,6064,true,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8710354e-ed8a-4a8e-bddb-6bff5caca2cc/NIKE+P-6000.png",nike-store,125,125,IN STOCK,https://www.nike.com/t/p-6000-fade-mens-shoes-XkgpKW/IH4465-095
PI-0007,nike-nike-p-6000-se,Nike P-6000 SE,nike,mens-shoes,Shoes,men,"Nike Nike P-6000 SE — shoes tracked across 2 stores. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,shoes; shoes,4.4,192,3299,false,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/47690382-3d0c-4aa4-b968-a4876e5bcf4c/NIKE+P-6000+SE+LOS.png",nike-store,125,125,IN STOCK,https://www.nike.com/t/p-6000-se-shoes-XkgpKW/IO3370-300
PI-0007,nike-nike-p-6000-se,Nike P-6000 SE,nike,mens-shoes,Shoes,men,"Nike Nike P-6000 SE — shoes tracked across 2 stores. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,shoes; shoes,4.4,192,3299,false,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/47690382-3d0c-4aa4-b968-a4876e5bcf4c/NIKE+P-6000+SE+LOS.png",nike-store,125,125,IN STOCK,https://www.nike.com/t/p-6000-se-mens-shoes-XkgpKW/IR0923-001
PI-0001,asos-design-asos-design-boat-neck-waist-detail-midi-dress-in-chocolate,ASOS DESIGN boat neck waist detail midi dress in chocolate,asos-design,clothing,Dress,women,"ASOS DESIGN ASOS DESIGN boat neck waist detail midi dress in chocolate — dress tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",Chocolate,,dresses; dress,4.6,106,6983,false,https://images.asos-media.com/products/asos-design-boat-neck-waist-detail-midi-dress-in-chocolate/210896598-1-chocolate/?$n_480w$&wid=476&fit=constrain,asos-store,59.99,59.99,IN STOCK,https://www.asos.com/us/asos-design/asos-design-boat-neck-waist-detail-midi-dress-in-chocolate/prd/210896598#colourWayId-210896601
PI-0002,asos-design-asos-design-polka-dot-high-neck-drop-waist-midi-dress-in-lemon-and-brown,ASOS DESIGN polka dot high neck drop waist midi dress in lemon and brown,asos-design,clothing,Dress,women,"ASOS DESIGN ASOS DESIGN polka dot high neck drop waist midi dress in lemon and brown — dress tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",Brown,,dresses; dress,4.1,87,300,false,https://images.asos-media.com/products/asos-design-polka-dot-high-neck-drop-waist-midi-dress-in-lemon-and-brown/211076435-1-lemonandbrown/?$n_480w$&wid=476&fit=constrain,asos-store,59.99,59.99,IN STOCK,https://www.asos.com/us/asos-design/asos-design-polka-dot-high-neck-drop-waist-midi-dress-in-lemon-and-brown/prd/211076435#colourWayId-211076438
PI-0003,asos-design-asos-design-maxi-dress-with-draped-skirt-into-scarf-detailing-in-mono-black-and-white,ASOS DESIGN maxi dress with draped skirt into scarf detailing in mono black and white,asos-design,clothing,Dress,women,"ASOS DESIGN ASOS DESIGN maxi dress with draped skirt into scarf detailing in mono black and white — dress tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",Black,,dresses; dress,3.6,68,1025,false,https://images.asos-media.com/products/asos-design-maxi-dress-with-draped-skirt-into-scarf-detailing-in-mono-black-and-white/210672092-1-mono/?$n_480w$&wid=476&fit=constrain,asos-store,74.99,74.99,IN STOCK,https://www.asos.com/us/asos-design/asos-design-maxi-dress-with-draped-skirt-into-scarf-detailing-in-mono-black-and-white/prd/210672092#colourWayId-210672100
PI-0004,asos-design-asos-design-off-the-shoulder-wrap-bodice-detailing-maxi-dress-with-train-in-green,ASOS DESIGN off the shoulder wrap bodice detailing maxi dress with train in green,asos-design,clothing,Dress,women,"ASOS DESIGN ASOS DESIGN off the shoulder wrap bodice detailing maxi dress with train in green — dress tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",Green,,dresses; dress,4.5,49,466,false,https://images.asos-media.com/products/asos-design-off-the-shoulder-wrap-bodice-detailing-maxi-dress-with-train-in-green/210569883-1-olive/?$n_480w$&wid=476&fit=constrain,asos-store,94.99,94.99,IN STOCK,https://www.asos.com/us/asos-design/asos-design-off-the-shoulder-wrap-bodice-detailing-maxi-dress-with-train-in-green/prd/210569883#colourWayId-210569907
PI-0005,asos-design-asos-design-mesh-maxi-dress-with-ruching-and-frill-details-in-pink,ASOS DESIGN mesh maxi dress with ruching and frill details in pink,asos-design,clothing,Dress,women,"ASOS DESIGN ASOS DESIGN mesh maxi dress with ruching and frill details in pink — dress tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",Pink,,dresses; dress,4,230,5341,false,https://images.asos-media.com/products/asos-design-mesh-maxi-dress-with-ruching-and-frill-details-in-pink/210746998-1-pink/?$n_480w$&wid=476&fit=constrain,asos-store,79.99,79.99,IN STOCK,https://www.asos.com/us/asos-design/asos-design-mesh-maxi-dress-with-ruching-and-frill-details-in-pink/prd/210746998#colourWayId-210747004
PI-0006,asos-design-asos-design-twist-shoulder-with-lace-up-back-maxi-dress-in-black,ASOS DESIGN twist shoulder with lace up back maxi dress in black,asos-design,clothing,Dress,women,"ASOS DESIGN ASOS DESIGN twist shoulder with lace up back maxi dress in black — dress tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",Black,,dresses; dress,4.9,211,6064,true,https://images.asos-media.com/products/asos-design-twist-shoulder-with-lace-up-back-maxi-dress-in-black/207789200-1-black/?$n_480w$&wid=476&fit=constrain,asos-store,64.99,64.99,IN STOCK,https://www.asos.com/us/asos-design/asos-design-twist-shoulder-with-lace-up-back-maxi-dress-in-black/prd/207789200#colourWayId-207789203
PI-0007,asos-design-asos-design-lace-appliqu-grown-on-sleeve-bias-cut-satin-midi-dress-in-plum,ASOS DESIGN lace appliqué grown on sleeve bias cut satin midi dress in plum,asos-design,clothing,Dress,women,"ASOS DESIGN ASOS DESIGN lace appliqué grown on sleeve bias cut satin midi dress in plum — dress tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,dresses; dress,4.4,192,3299,false,https://images.asos-media.com/products/asos-design-lace-applique-grown-on-sleeve-bias-cut-satin-midi-dress-in-plum/209827204-1-plum/?$n_480w$&wid=476&fit=constrain,asos-store,69.99,69.99,IN STOCK,https://www.asos.com/us/asos-design/asos-design-lace-applique-grown-on-sleeve-bias-cut-satin-midi-dress-in-plum/prd/209827204#colourWayId-209827212
PI-0008,asos-design-asos-design-cut-out-detail-midaxi-dress-in-mono-polka-dot,ASOS DESIGN cut-out detail midaxi dress in mono polka dot,asos-design,clothing,Dress,women,"ASOS DESIGN ASOS DESIGN cut-out detail midaxi dress in mono polka dot — dress tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,dresses; dress,3.9,173,2106,false,https://images.asos-media.com/products/asos-design-cut-out-detail-midaxi-dress-in-mono-polka-dot/210987260-1-monospot/?$n_480w$&wid=476&fit=constrain,asos-store,59.99,59.99,IN STOCK,https://www.asos.com/us/asos-design/asos-design-cut-out-detail-midaxi-dress-in-mono-polka-dot/prd/210987260#colourWayId-210987262
